ID	chromosome_name	start_position	end_position	S6_GR-10824	S8_GR-1615	S8_GR-7341 D	S6_GR-3810	S6_GR-6296 D	S6_GR-9320	S8_GR-2980 D	S8_GR-1114	S6_GR-7150
cg07264491	1	665297	665298	0.662080103304042	0.719411836840329	0.735818033312983	0.692685036854018	0.700002057241384	0.744353342367461	0.793960104416238	0.826214031907584	0.709182282716977
cg15560884	1	710096	710097	0.652423324771447	0.773058105783804	0.609869585586837	0.640881587584279	0.715040936702748	0.640255290431571	0.790736681751164	0.810209454103697	0.635403459614017
cg10037654	1	713920	713921	0.0551570610615101	0.0548462266525291	0.0564749282818029	0.052381835414772	0.0519983030578473	0.0518530728699452	0.0666301658314913	0.0275207295602773	0.0614083058087079
cg14057946	1	713984	713985	0.133793208560015	0.0810616855053969	0.13712941215373	0.122258261773892	0.135191247691265	0.116038805469177	0.107236703417361	0.0188948868304322	0.133628576009735
cg11422233	1	714001	714002	0.0659412768013941	0.052227914413757	0.0861476314317816	0.0657863978202398	0.0657544788035348	0.0482702635034027	0.131768914989648	0.0216354817667198	0.0717137205090172
cg16047670	1	714011	714012	0.0325488566803629	0.0281018032865004	0.0577958362727534	0.0170450422086039	0.0414362992369167	0.023274880826144	0.0163691038336598	0	0.033652933140807
cg18263059	1	714020	714021	0.03707131081027	0.0214384371014946	0.0398641894443253	0.0189018582678553	0.0542050703020406	0.0448985702729721	0.0116087158963157	0	0.05367787664402
cg01014490	1	714176	714177	0.0122738743905415	0	0.0227022030489842	0	0	0	0.0373678309980906	0	0
cg04231937	1	714525	714526	0.0282436183409877	0.0209494547046674	0.0583600300396584	0	0.0307937452546178	0.0356456994511856	0.108054130925606	0.0104588651024966	0.0230723521685407
cg04496485	1	714564	714565	0.0309320382982935	0.0301050512728279	0.0568901677204567	0.0441252297589084	0.0583338889590691	0.0202753229082979	0.0749380046143125	0.0383819768115636	0.0171679300586301
cg17505339	1	720864	720865	0.949296039091601	0.899154114307239	0.94218415864433	0.952532208959325	0.940857060606547	0.954415200706041	0.942972309578905	0.953542515672344	0.940834705526268
cg09989996	1	753375	753376	0.922234885780637	0.945134738065058	0.957538815896533	0.921606874278707	0.953008400556897	0.924548912914727	0.927428535308433	0.90140679757849	0.946757174954664
cg11954957	1	758828	758829	0.861483867487843	0.694678732319308	0.927218517624016	0.707186272058686	0.794691605701691	0.877630270177106	0.765255534161516	0.789609257916905	1
cg01068023	1	761369	761370	0.884636489268916	0.929177428461784	0.885901740875576	0.877511356533631	0.869135634874501	0.877166463359618	0.880701068783558	0.938757044453504	0.696681251927718
cg08167039	1	762231	762232	0.0865971588873476	0.0721385600857028	0.0919131690979062	0.0445247448724071	0.0764426080275758	0.0908481464680384	0.0760891501035821	0.0724996834826504	0.0960866225733217
cg20677962	1	762278	762279	0.0441287621638744	0.0660164809928494	0.0293554921368923	0.0235924487479891	0.0471034505608379	0.0363745535175648	0.0517105723372305	0.0150504315715773	0.0418692481057439
cg24699430	1	762650	762651	0.0258418348250464	0.018936411731321	0.0378745534668463	0.0218021001098266	0.0574838499785881	0.0251988963800425	0.0277381111477085	0.0308590122893861	0.0337519354249593
cg01551879	1	762881	762882	0.0301214322616718	0.0256105947832993	0.0422057886849696	0.0258604752166458	0.0260796797299445	0.0212794712375499	0.0332440336094748	0.0189939595138153	0.0200949133457038
cg22394869	1	762911	762912	0.0316522151883811	0.0360330547369924	0.0134451667685274	0.0337841683009816	0.0681009284234609	0.0451093406959983	0.0203267950149308	0.0275664927071029	0.0235669668854821
cg02550592	1	762914	762915	0.00557762023359735	0.00137605263726733	0.0123014564007829	0.0160201052948398	0.0958382757680016	0.0205576631707902	0.0157535424285399	0.015484747314835	0.0160378886028205
cg23803172	1	763118	763119	0.012539396123906	0.0216001110060191	0.0129376732318532	0.00602838083076621	0.0193138608043234	0.00506683391680485	0.00296597166783698	0.0115573553384944	0.00558192272783144
cg19411932	1	763126	763127	0.024894707494816	0.0140649743144241	0.0277301488092987	0.0259920927363786	0.0215726706090631	0.0330519004037809	0.0561930260534574	0.0301902855442466	0.0104974870001638
cg08939496	1	765631	765632	0.929998388719181	0.921823740250212	0.885663452444716	0.933853850883703	0.913922223164297	0.928904710469482	0.912559879764303	0.923728111783655	0.944288369849948
cg16736630	1	779994	779995	0.461179842194808	0.45338430026149	0.581572860258639	0.493472751848293	0.513295157563905	0.27385295921421	0.765148915989152	0.356172861275413	0.362167951560214
cg01793617	1	785627	785628	0.825283615314557	0.859537329784146	0.860798221992741	0.611593146781016	0.613016069719395	0.68004175235129	0.772184119341198	0.907768249307493	0.822572850922335
cg05662829	1	787422	787423	0.873194235640202	0.922021577384908	0.672416366766507	0.661648127699076	0.882104210622143	0.604112045730464	0.897888311024702	0.71379852436839	0.931139209052058
cg22714517	1	788863	788864	0.923314789355584	0.901527983548626	0.930585994376115	0.920361885160626	0.903987542379619	0.915555986586432	0.918404985472916	0.95093368935832	0.953833512765043
cg14280098	1	791297	791298	0.974157287443439	0.983810100664218	0.947821140058437	0.962319373244109	0.936703520243779	0.939134247494358	0.957662836895344	0.983238918486923	0.978231876284804
cg15903280	1	793961	793962	0.607582984213463	0.891282269973953	0.39532881274441	0.477820453602128	0.392186867520516	0.718118036712811	0.606363750476224	0.797011933663927	0.67494320531389
cg04352959	1	799521	799522	0.643558291825857	0.752008341723993	0.86273466057027	0.599448812878161	0.487658452776958	0.852834047573615	0.653809315739404	0.923997221807411	0.705423162093876
cg08258224	1	800082	800083	0.496887958990156	0.438048627700634	0.192937143945084	0.437276914930986	0.407541375013041	0.401765908062615	0.757180705491719	0.00863009781019173	0.691503772790762
cg12285627	1	803058	803059	0.757059943061108	0.637375046894392	0.69530165375358	0.595684680515629	0.576106254196417	0.733254791415553	0.798794033962369	0.697168250315048	0.774546828801272
cg05898754	1	805101	805102	0.306157214259589	0.321720811290985	0.548865655030953	0.36247557823233	0.390868886593518	0.330936101429071	0.286194362658339	0.285145809433632	0.36789651936805
cg03128332	1	805337	805338	0.103333307404532	0.188899237608406	0.180377170745894	0.220262212223139	0.1956100481425	0.223191826968779	0.154936551251275	0.103026989184076	0.18642680644386
cg15994267	1	805351	805352	0.430397882335545	0.34019183106738	0.410202016249219	0.453179964211968	0.437672688017871	0.380596229864326	0.382565119313893	0.328647909462843	0.434183755386875
cg16619049	1	805540	805541	0.0071298497068403	0.0995416277055297	0.281192581453754	0.625397444252075	0.501216386260725	0.56854455930581	0.218077483587485	0.585691298203482	0.239092059698867
cg23100540	1	805553	805554	0.0481593844171779	0.154356875882042	0.151722521750872	0.172409503747013	0.392450329198675	0.46480627338023	0.139933443334875	0.548171392562658	0.0699794581957972
cg20275697	1	809468	809469	0.722841706318459	0.855135961536002	0.857047876183979	0.707789136603705	0.703478853417613	0.685539392320576	0.847552909365464	0.549822451542069	0.694653348924906
cg05475702	1	812247	812248	0.554173426396501	0.621235171953597	0.583872036023843	0.463923079607756	0.624915628450221	0.566552795304361	0.57311800080186	0.525238212061797	0.351644689610602
cg18147296	1	812538	812539	0.884577115839624	0.0776680696869838	0.871239485895163	0.81018499484033	0.52028098759454	0.759078384146606	0.1413361838219	0.899391673728423	0.873387530607329
cg05597748	1	812678	812679	0.844154900584827	0.798294497738561	0.867230001170923	0.484031411939468	0.719952989386352	0.84548473573544	0.148239540643882	0.783822028882516	0.775424797915388
cg00111697	1	812759	812760	0.475382948849232	0.616117054040003	0.596159452656161	0.047239128923245	0.191718695830861	0.42251743042063	0.278881890335924	0.521535897203553	0.436968470862183
cg10988531	1	813316	813317	0.0465049565811692	0.920091563933106	0.870485657775269	0.786883682302089	0.886268556884723	0.57327366325722	0.856365725920155	0.892471320398531	0.491266680936987
cg24373735	1	833554	833555	0.79054279944137	0.780056627395994	0.869598960536728	0.723163729372343	0.596341603239426	0.845808286573321	0.83106420959365	0.803115355083506	0.785486348601957
cg13938959	1	834182	834183	0.937401656645115	0.851653867498359	0.570958705704244	0.0377120045333702	0.167594283375244	0.571909842482641	0.881947577354993	0.183860641633987	0.951934058414347
cg12445832	1	834294	834295	0.969150983782395	0.835694811371455	0.495023209989308	0	0	0.439289512321786	0.4412203367632	0.0291564104577072	0.963201153281042
cg23999112	1	834355	834356	0.968315363444115	0.879562238105341	0.721402993992852	0.00599920196083463	0.511489183967472	0.642102056036431	0.785784460277224	0.647208534653621	0.970268904012132
cg11527153	1	837535	837536	0.575182827532308	0.750073036263526	0.889960232948981	0.824164881304954	0.185654000227944	0.604148488746928	0.884816587279623	0.822233163438562	0.783125806937758
cg27573606	1	838378	838379	0.955974066293577	0.971509660769478	0.904529015134181	0.942418857723538	0.953867590081413	0.9578362155842	0.959983750134693	0.952626114410211	0.961572250183405
cg04195702	1	838485	838486	0.921996980214547	0.866096565704006	0.883442836828556	0.534576634862548	0.901560257999847	0.913524991340598	0.882143252579221	0.982409912872381	0.73599114717338
cg08128007	1	839434	839435	0.929814509553518	0.856070210715078	0.912217098439628	0.90853638988619	0.866543281239832	0.934643933536848	0.896930185298965	0.895320664544626	0.936762682994981
cg13371836	1	840273	840274	0.049049906893334	0.0284117446092266	0.0312098524349447	0.0100767167702494	0.0335442450819387	0.0605521986752402	0.0358161693310857	0.00691020341049098	0.0234599497391452
cg04407431	1	840617	840618	0.0185670184767288	0.0232974068717473	0.0213986004736191	0.0191449584054199	0.0404043228907489	0.0228368005959167	0.0210313976083907	0.0189741881698117	0.0176159598408503
cg13565718	1	841288	841289	0.913128506355809	0.887791969596493	0.919808815095194	0.866307361872381	0.909420886338141	0.559978527295124	0.747554422594166	0.688232834885732	0.922940267140611
cg01097950	1	843490	843491	0.810142978255228	0.0556388017407105	0.552195895055015	0.360681013705404	0.776405248190057	0.593227851569876	0.837891803989007	0.70455651755641	0.289788898072991
cg08900511	1	843580	843581	0.848403582926338	0.868137472623123	0.891721477794255	0.871830000063404	0.539144059195683	0.823136215926445	0.872224104890386	0.914701932996537	0.917735653950133
cg04410003	1	844498	844499	0.854427301107258	0.865606137014572	0.914595126212229	0.890037076665149	0.861466511580022	0.920841398717703	0.907463901461564	0.8826628128933	0.932866330356644
cg18762746	1	845277	845278	0.978125317597666	0.912414938732664	0.962832949958452	0.993169446632061	0.982503686906014	0.945347002073033	0.9843855935246	0.996106193958732	0.989835739800303
cg12726839	1	845310	845311	0.0227804617800566	0.0636950856757008	0.612228453721437	0.604961137639268	0.0386088418923728	0.0958826972572196	0.0960201554089358	0.587553742502974	0.704130088327316
cg04364728	1	845809	845810	0.550926423320034	0.032050289736665	0.387464843280633	0.148193811346595	0.841617328392185	0.118185215066271	0.169377504477927	0.521352122891998	0.101815034871145
cg05151709	1	846154	846155	0.444640167099477	0.397809612323765	0.389232917294623	0.408803868069279	0.13523535684885	0.469242717611953	0.456387532961983	0.614514243533437	0.455360997791684
cg08546707	1	846194	846195	0.929786936207899	0.718839023570832	0.823906589721897	0.968124140628683	0.735530511324037	0.8776070689568	0.860030444962046	0.450229735534098	0.942736256338925
cg06154531	1	846506	846507	0.898939511738164	0.852235319632218	0.858327740321234	0.810187607251935	0.87316286898237	0.845783937755458	0.850195953003507	0.89065686476946	0.415703396341005
cg01782097	1	846636	846637	0.556823622753773	0.210530228882586	0.816326350094609	0.776951271561758	0.552146401804257	0.780663714006035	0.233092719105725	0.758250596108838	0.904702459010951
cg20825023	1	846741	846742	0.883313576482263	0.721227543730269	0.79681332973356	0.261206820465074	0.283588442400658	0.514876547117529	0.716034752557896	0.816520986823411	0.972318915485699
cg12549180	1	847815	847816	0.473699623044938	0.150065319547383	0.138509957557293	0.46443600062851	0.12867123155941	0.88834277713398	0.491917485793567	0.843858699501309	0.645578803947551
cg11851804	1	848378	848379	0.129442896395514	0.0670516951018976	0.187804823245894	0.0516204888379344	0.133545497256723	0.0790049114958233	0.0803247287763145	0.0550154773117986	0.314332877932214
cg06623778	1	848408	848409	0.613975456804667	0.201591450888232	0.230432872086997	0.1466175320556	0.23182657367191	0.269423590863384	0.51029531003662	0.210833943210978	0.273961363949198
cg14528386	1	848439	848440	0.868609632124107	0.308687028555151	0.461092361088755	0.115174047923643	0.728381142830405	0.43445181582837	0.461710761199611	0.382830832850532	0.916466308358035
cg17436295	1	848608	848609	0.655218400457178	0.675247462008246	0.840355833184778	0.174355558779856	0.0769885480034363	0.437662131721885	0.425803445894678	0.837601227078927	0.720196270855715
cg18865112	1	849539	849540	0.755331018761725	0.808043524451764	0.508483340951791	0.734412356689484	0.780898513656123	0.861222877956749	0.812422069441456	0.909425008460143	0.879615770384361
cg19642727	1	853875	853876	0.405034466176029	0.8422593396477	0.842387506616346	0.851984332381479	0.849082904775687	0.890095819516255	0.48544272179471	0.902400302070997	0.402813195589906
cg21407818	1	853924	853925	0.844427387300273	0.798864799967619	0.770298790804732	0.874999796016733	0.80075834087813	0.803477955339209	0.797612216798081	0.804218608177119	0.867378539244704
cg22226438	1	854765	854766	0.788830740089831	1	0.996795592092045	0.10022316311827	0.956336531366366	1	0.704372433431881	0.984992043282318	0.35687940968729
cg08029603	1	854823	854824	0.906863522360367	0.897973460984938	0.868859175735917	0.890723453866739	0.898024672067871	0.942312158603644	0.849474214807878	0.936513694901747	0.911065946426299
cg16347928	1	854837	854838	0.896247981539078	0.859675353637025	0.941136504637267	0.900707888819867	0.8904664267245	0.907347836083581	0.908175892386742	0.932814130089163	0.916827729604994
cg22699361	1	854917	854918	0.692737531510161	0.754597103749984	0.867958925818735	0.781296702679535	0.516693280800434	0.785127587689765	0.840342046412257	0.795696508954292	0.558497861889413
cg03890988	1	854950	854951	0.169147438298525	0.184801300343996	0.624332722810219	0.0970495673680007	0.55062934769678	0.450266829857843	0.509257113153298	0.424673924632238	0.294330777797851
cg21786289	1	854965	854966	0.764486205621917	0.87145218765775	0.963936765332995	0.455583086243255	0.89943556855487	0.927199387915756	0.884968473723694	0.942554664375772	0.735765854145336
cg13897241	1	855045	855046	0.885898802110931	0.825502739519004	0.92472134243414	0.831870851282579	0.851257339538563	0.880422355117828	0.848653025197103	0.873936634312611	0.90347513048576
cg13176867	1	855424	855425	0.8128919951944	0.762182246380925	0.854042856251244	0.885892612991246	0.837316322436458	0.880893997044183	0.83069246338357	0.932125640914957	0.88709692044391
cg15105996	1	855444	855445	0.922832525799705	0.849078508450377	0.944172926727641	0.903087185159398	0.85928423616571	0.888776491257515	0.864845352597141	0.8671107060314	0.887544132842416
cg02565062	1	855543	855544	0.860463801488104	0.720302504449757	0.846541769496511	0.855328661589907	0.772201328487987	0.806151019440271	0.880176991771556	0.821243977974687	0.839699822379956
cg09856436	1	855648	855649	0.773687953095491	0.834587628835924	0.814736039987985	0.521438647865646	0.79346848077001	0.794372669911637	0.903532873378565	0.196988283655944	0.67156516112498
cg19159092	1	856058	856059	0.0948636111095184	0.0879580677218848	0.118202009962813	0.136768301122959	0.38234758879816	0.130191938662678	0.117087075312486	0.0822401105829728	0.0483759252387216
cg08132177	1	856684	856685	0.0504005199232684	0.0527603433722332	0.0374648782879833	0.0511975658841989	0.0521888370513345	0.0389045062072467	0.047382719060831	0.0222718421014626	0.0408252186932708
cg27050229	1	856692	856693	0.0735871729034812	0.0879267986453685	0.107837954491337	0.0732370167863456	0.0965474301096502	0.0838677669499491	0.0971821917360766	0.0284904763419316	0.0902289415335292
cg06931612	1	856913	856914	0.182138797694626	0.495841024861107	0.456749746328912	0.257804210079443	0.493506944047107	0.41427184115882	0.507503909365792	0.475185399243328	0.610928514789581
cg11407801	1	857656	857657	0.320924501473746	0.52510902117515	0.591879433017821	0.420201154947129	0.592287579991951	0.466157640317926	0.690119118885667	0.611204920864466	0.273269404271668
cg01197763	1	858361	858362	0.351024845972362	0.728543399801994	0.503816063522795	0.690960449963026	0.82372292538416	0.728793602325976	0.827262222607628	0.452338766424211	0.895700339095366
cg01980454	1	859172	859173	0.0631946823819577	0.0599697780003242	0.0755073465428165	0.0505418796727144	0.0825376639717403	0.0759637960386529	0.0584912008486784	0.0246760391157528	0.0712311816191274
cg16352085	1	859718	859719	0.0703488180061901	0.0652466594326486	0.0851221074344606	0.0552058629993522	0.0767817158499352	0.046618872861416	0.080390391143691	0.0508760211912576	0.0681525901180175
cg04839849	1	859843	859844	0.0607522247246103	0.0681086359790463	0.0945771734768938	0.0645706119441087	0.0990272324583222	0.0630900952026681	0.0996397966654278	0.0182877158046594	0.0739963119616575
cg03725447	1	860007	860008	0.0810670146228811	0.0609456169767622	0.0847215886347212	0.0695703328567758	0.131052032118605	0.0741614896533357	0.0807408046923409	0.0136221572531135	0.076527516282357
cg25215298	1	860021	860022	0.332499109756303	0.297432875550581	0.3308644940877	0.329420373311819	0.340704207257386	0.332325445171598	0.300814408361014	0.282861601127353	0.324199381699477
cg04672450	1	860184	860185	0.100009431728204	0.093953392892444	0.127378291257323	0.111580275595225	0.122764793217267	0.10829250981575	0.116471432711457	0.048152277800049	0.109334567221168
cg27487046	1	860612	860613	0.0815803930133852	0.0280084435109757	0.039568638128956	0.0345107198599441	0.0769189686435405	0.104206302817766	0.146796278109538	0.0473647552482804	0.0381303521427819
cg06091566	1	860620	860621	0.10983159724962	0.0800837161838417	0.0897863341786398	0.0578769554923286	0.0886301785228616	0.08279703880373	0.0997655637444654	0.0208912661148454	0.0890707758390268
cg03735847	1	860924	860925	0.0501220090886314	0.00828922498073457	0.0729950237402444	0.024276039158913	0.0429848142082379	0.0346772689773482	0.0125075191222982	0.0138026664465137	0.0222913647569276
cg03180780	1	860964	860965	0.606557353780024	0.0339677395885933	0.0472207380970859	0.0323051909968493	0.0382008657959661	0.0492347098759644	0.094169152318549	0.0116832086612338	0.0376498635628472
cg09166659	1	861176	861177	0.0390907889001494	0.0440919923870837	0.0491088630205088	0.0459907204920239	0.0233037133339534	0.0385788812954534	0.0310908434955239	0.0301239450682612	0.0377089770646379
cg05527507	1	861264	861265	0.0874397419020093	0.0933956047943544	0.104253605867889	0.0731493292633703	0.13496967640628	0.192888589665009	0.170822993634985	0.0748641207800251	0.212054904413218
cg14324200	1	861316	861317	0.0721309342569591	0.068614893099759	0.106420560960149	0.0720820358691689	0.112168635096006	0.0956210823329103	0.255497481408738	0.0575564695101877	0.0859469793504861
cg13856810	1	861885	861886	0.580303453590218	0.87872676394124	0.335911986847411	0.546678121174685	0.900322321130775	0.764759382281496	0.587092640354351	0.160725139306857	0.650652305859323
cg02896266	1	864878	864879	0.849630019398279	0.705481177688558	0.786669476119543	0.730239576092108	0.741474483159999	0.767268604024622	0.421028882963039	0.704777895888071	0.406928910297288
cg13806162	1	865012	865013	0.909460852721432	0.868221930901906	0.901559647373238	0.920819527979142	0.870949944554452	0.918824462380246	0.796159998532568	0.897484138614985	0.917879786458944
cg00976181	1	865859	865860	0.116477806869325	0.0587777852411479	0.379726913419894	0.524734246925444	0.424261906316609	0.51355759484751	0.31431630640185	0.701252808869743	0.437767524757168
cg10711230	1	867030	867031	0.940423823397711	0.875695435043472	0.939118271222683	0.571522597853668	0.929205733353788	0.950598336675455	0.929010021287834	0.915385709049951	0.945473819004015
cg00145911	1	867937	867938	0.853523029804818	0.821927177655413	0.870411288277499	0.719937955471798	0.852837237928219	0.842427031034522	0.886959253377399	0.89632971355179	0.865738965886167
cg13546858	1	869345	869346	0.167380926775465	0	0.0677391012654341	0.134644657186871	0.655725130311607	0.0862411541972494	0.54126954424946	0	0.107001275636494
cg06531475	1	870790	870791	0.605621802396783	0.217005572851947	0.247237475416828	1	0.977666847899227	0.876281336715777	0.909706625411519	0.0687156323368403	1
cg14156792	1	870957	870958	0.106744489934592	0.190631269688655	0.288891075016838	0.0952108106301267	0.430307038928981	0.293621663904825	0.719966920021563	0.569361469149906	0.518321140743462
cg24997886	1	871032	871033	0.098044705737337	0.116116978333305	0.224096490533584	0.0715690886582537	0.23253882551663	0.146038194149571	0.239203678166063	0.217159446040064	0.0778197865430512
cg01727431	1	871056	871057	0.0578515349160578	0.0481283167183582	0.357677350099622	0.0819466839732037	0.625392854093775	0.279304043324219	0.832035312620106	0.554283794259874	0.427007915486574
cg10146935	1	871307	871308	0.0553168651100244	0.0516754260638372	0.106430071590897	0.0418787257550848	0.525391926266237	0.149479832660687	0.843431174252625	0.422833528109243	0.38951210233241
cg02439789	1	871440	871441	0.0879023165009254	0.0689028503216591	0.149584188681664	0.538348404223947	0.252027088168448	0.558449429611331	0.873109235203876	0.514090574280727	0.977732747029359
cg24362661	1	871545	871546	0.0948260105265364	0.0749956302687513	0.198234998795212	0.480069452423335	0.176568757531231	0.508184755013614	0.718203962331969	0.704013623080596	0.539509328290577
cg05819296	1	871979	871980	0.897791256981239	0.848041489831176	0.444334803828155	0.855694893489509	0.873437017158732	0.879269517688888	0.890979252864493	0.565459851968907	0.870140180591883
cg00582671	1	872234	872235	0.891761962329034	0.870307229689942	0.892141770532167	0.886475510011658	0.172784726938399	0.366902995818744	0.784052483076179	0.84242478621181	0.908010640530876
cg22485363	1	872384	872385	0.924732444886893	0.890509238819325	0.882746708541971	0.894670889886344	0.610591730381211	0.865719838650313	0.897301211134162	0.921745544084793	0.669930096823949
cg06036236	1	872736	872737	0.857739931950384	0.392666853188113	0.795682324513326	0.892617745075006	0.337237663180684	0.818962384470824	0.622486087883229	0.881559140979417	0.914941592183668
cg13904806	1	874696	874697	0.972248092198801	0.933373720398696	0.743802002673883	0.916184842716274	0.956373373464139	0.990741363239045	0.966690893049882	0.99469271197028	0.924252286153127
cg03269716	1	874895	874896	0.408042231367031	0.713372768859282	0.37608374554685	0.410271052738322	0.458274400949571	0.724986699669362	0.784099897462659	0.433324515085707	0.774145452891139
cg04121631	1	875344	875345	0.430553777371821	0.131944001248617	0.418214989493231	0.0132933726014739	0.0680501422916429	0.0937259526612693	0.396452339248069	0.195612601748729	0
cg23440882	1	875879	875880	0.0111501347454617	0.0132733407610766	0.0188566443199467	0.0160330150892526	0.0322491336279428	0.01892232548799	0.0156988422517128	0.0157578614237994	0.0323982911123455
cg15896339	1	876248	876249	0.0435515703143475	0.0455584282861228	0.0459764381998285	0.0544941552451224	0.0407545828313356	0.0568990119272353	0.0438342419169454	0.0188436266647741	0.0370654177860737
cg12454161	1	876550	876551	0.247413045613308	0.126309326516245	0.0853820737474149	0.104801556666258	0.12861682610778	0.114484961234121	0.131954148472092	0.071485603579155	0.0730894222152694
cg09180262	1	876869	876870	0.0604602287236243	0.0467698313231709	0.0585440170073431	0.0294542755003164	0.055265219373853	0.0508485303575036	0.0442725523506488	0.0155595931466677	0.0482219220743826
cg24045482	1	876992	876993	0	0.0326959932048312	0.0523811526119507	0.0589599559502737	0.0556299171436636	0.04528137108807	0.0718497135764718	0	0.00971130411198837
